Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,OBJECTID,Created Date,x,y
1004345,Athletics,Standard Oval Outdoor,2009307,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Registered Membership use,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1966,No,Yes,2012,Yes,No,,Not Known,All Year,,,12/1/2016 12:00:00 AM,Strategic Review - facility/site to be replaced at another site,6/5/2018 3:44:25 PM,No,404373,283670,52.45099,-1.937068,45,,404373,283670
1004360,Athletics,Standard Oval Outdoor,2009308,8,400,100,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,150,0,,0,0,151,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1979,No,Yes,2022,Yes,Yes,2013,Detailed Timings,All Year,,,,,12/12/2024 9:31:47 AM,Yes,411365,296108,52.5627,-1.833771,46,,411365,296108
1004431,Athletics,Standard Oval Outdoor,2009309,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,2471,0,,0,0,2472,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,1995,No,Yes,2003,Yes,No,,Detailed Timings,All Year,,,,,7/11/2024 9:13:31 AM,Yes,430230,429911,53.76469,-1.5429,47,,430230,429911
30009859,Athletics,Standard Oval Outdoor,2009310,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,350,0,,0,0,351,Operational,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1969,No,Yes,2004,Yes,Yes,2004,Detailed Timings,All Year,,,,,12/21/2023 1:14:16 PM,Yes,419999,424481,53.71639,-1.698436,48,,419999,424481
1004442,Athletics,Standard Oval Outdoor,2009311,8,400,100,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1965,No,Yes,2011,Yes,No,,Detailed Timings,All Year,,,,,11/7/2023 1:53:23 PM,Yes,427125,436855,53.82727,-1.589392,49,,427125,436855
1004510,Athletics,Standard Oval Outdoor,2009312,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Lift to gym.,2001,No,Yes,2011,Yes,No,,Detailed Timings,All Year,,,,,5/29/2024 7:28:34 AM,Yes,613819,157672,51.27806,1.064407,50,,613819,157672
1004513,Athletics,Standard Oval Outdoor,2009313,6,400,110,6,,,Yes,No,No,No,,,Grass,Yes,No,No,Yes,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,"Re-opened on Active Places 18/01/2023
Outdoor facs still in use",,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,No,No,No,No,No,No,No,No,No,No,No,,1972,No,Yes,2002,Yes,Yes,2006,Dawn To Dusk,All Year,,,,,2/19/2024 1:20:12 PM,Yes,577461,173783,51.43525,0.5517488,51,,577461,173783
1004584,Athletics,Standard Oval Outdoor,2009314,8,400,100,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,300,0,,0,0,301,Operational,,Blackpool Council,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"7 Disabled Parking Bays, Parking: 7 bays",1993,No,Yes,2023,Yes,Yes,2009,Detailed Timings,All Year,,,,,11/12/2024 11:23:14 AM,Yes,332410,435670,53.81292,-3.027995,52,,332410,435670
1004634,Athletics,Standard Oval Outdoor,2009315,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1993,No,No,,Yes,No,,Detailed Timings,All Year,,,,,12/12/2024 8:32:56 AM,Yes,346214,462485,54.05551,-2.823106,53,,346214,462485
1004645,Athletics,Standard Oval Outdoor,2009316,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,2000,No,Yes,2023,Yes,No,,Detailed Timings,All Year,,,,,6/11/2024 1:42:00 PM,Yes,350244,431434,53.77686,-2.756489,54,,350244,431434
1004696,Athletics,Standard Oval Outdoor,2009318,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,200,0,,0,0,201,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1973,No,Yes,2005,Yes,Yes,2008,Detailed Timings,All Year,,,,,7/19/2024 12:30:56 PM,Yes,332842,384994,53.35756,-3.01051,55,,332842,384994
1004713,Athletics,Standard Oval Outdoor,2009319,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1998,No,Yes,2006,Yes,Yes,2006,Detailed Timings,All Year,,,,,2/8/2024 9:35:10 AM,Yes,351650,392636,53.4283,-2.729119,56,,351650,392636
1004740,Athletics,Standard Oval Outdoor,2009321,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1990,No,Yes,2005,Yes,Yes,2010,Not Known,All Year,,,9/29/2013 12:00:00 AM,Unclassified,10/11/2013 12:00:00 AM,No,438313,388884,53.39543,-1.425305,57,,438313,388884
1004743,Athletics,Standard Oval Outdoor,2009322,8,400,100,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,600,0,,0,0,601,Operational,,Barnsley Premier Leisure,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1972,No,Yes,2004,Yes,Yes,2009,Detailed Timings,All Year,,,,,8/23/2024 3:06:37 PM,Yes,438986,408758,53.574,-1.41273,58,,438986,408758
1004751,Athletics,Standard Oval Outdoor,2009323,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,,1974,No,Yes,2006,Yes,Yes,2008,Detailed Timings,All Year,,,,,3/8/2024 12:39:37 PM,Yes,444445,391893,53.42199,-1.332676,59,,444445,391893
1004828,Athletics,Standard Oval Outdoor,2009324,8,400,120,9,,,Yes,Yes,No,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1994,No,No,,Yes,No,,Detailed Timings,All Year,,,,,5/30/2024 8:56:42 AM,Yes,377490,164432,51.37849,-2.324805,60,,377490,164432
1036590,Athletics,Standard Oval Outdoor,2009325,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1974,No,Yes,2007,No,No,,Not Known,All Year,,,1/1/2010 12:00:00 AM,Unclassified,9/2/2015 12:00:00 AM,No,360075,168242,51.41179,-2.575439,61,,360075,168242
1004837,Athletics,Standard Oval Outdoor,2009326,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,150,0,,0,0,151,Operational,,Everyone Active,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1962,No,Yes,2006,Yes,Yes,2007,Detailed Timings,All Year,,,,,10/9/2023 9:29:39 AM,Yes,487202,167711,51.40174,-0.7477974,62,,487202,167711
1004871,Athletics,Standard Oval Outdoor,2009327,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,613,0,,0,0,614,Operational,,,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Parking: 6 Designated bays, Reception Area: Lowered desk, hearing loop",1999,No,Yes,2014,Yes,Yes,2016,Detailed Timings,All Year,,,,,10/8/2024 9:09:45 AM,Yes,497550,178210,51.49443,-0.5961944,63,,497550,178210
1004913,Athletics,Standard Oval Outdoor,2009328,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Vivacity,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1976,No,Yes,2013,Yes,Yes,2011,Detailed Timings,All Year,,,,,11/4/2024 11:37:37 AM,Yes,519809,298424,52.57048,-0.2336317,64,,519809,298424
1004948,Athletics,Standard Oval Outdoor,2009330,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Everybody Sport And Recreation,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,lifts to all floors & 14 Disabled parking bays,1999,No,No,,Yes,No,,Detailed Timings,All Year,,,,,5/14/2024 2:09:26 PM,Yes,389301,374479,53.26722,-2.161857,65,,389301,374479
1005017,Athletics,Standard Oval Outdoor,2009333,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1999,No,Yes,2023,Yes,Yes,2005,Detailed Timings,All Year,,,,,11/29/2024 10:17:07 AM,Yes,430303,514636,54.52612,-1.533318,66,,430303,514636
1005019,Athletics,Standard Oval Outdoor,2009334,6,400,100,8,,,No,No,No,No,,,Grass,No,Yes,No,No,No,Cinder,Yes,No,Yes,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,1971,No,Yes,2008,Yes,No,,Detailed Timings,All Year,,,,,9/19/2023 2:30:13 PM,Yes,426767,544778,54.79718,-1.585204,67,,426767,544778
1005038,Athletics,Standard Oval Outdoor,2009335,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,300,0,,0,0,301,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,2000,No,Yes,2007,Yes,Yes,2014,Detailed Timings,All Year,,,,,7/8/2024 11:26:11 AM,Yes,423538,526596,54.63396,-1.636887,68,,423538,526596
1005046,Athletics,Standard Oval Outdoor,2009336,4,400,100,6,,,Yes,No,No,No,,,Synthetic,No,Yes,No,No,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,Infield is a synthetic turf pitch.,,,,Pay and Play,Public Access,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2003,No,No,,Yes,Yes,2009,Detailed Timings,All Year,,,,,11/22/2023 2:22:37 PM,Yes,428492,541444,54.76713,-1.558699,69,,428492,541444
1005092,Athletics,Standard Oval Outdoor,2009337,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1975,No,Yes,2002,Yes,Yes,2014,Detailed Timings,All Year,,,,,10/10/2024 2:20:43 PM,Yes,460238,478781,54.20127,-1.078095,70,,460238,478781
1005098,Athletics,Standard Oval Outdoor,2009338,8,400,100,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,Yes,Synthetic,Yes,No,Yes,No,,5,0,,499,0,,0,0,504,Operational,,,,,Pay and Play,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1972,No,Yes,2015,Yes,No,,Detailed Timings,All Year,,,,,12/11/2024 2:39:21 PM,Yes,462054,450135,53.94363,-1.056114,71,,462054,450135
1005099,Athletics,Standard Oval Outdoor,2009339,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1997,No,Yes,2000,Yes,Yes,2007,Not Known,All Year,,,12/1/2014 12:00:00 AM,Unclassified,2/4/2015 12:00:00 AM,No,462335,454732,53.98491,-1.050897,72,,462335,454732
1005135,Athletics,Standard Oval Outdoor,2009340,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,499,0,,0,0,500,Operational,,,,,Pay and Play,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1990,No,Yes,2006,Yes,Yes,2003,Detailed Timings,All Year,,,,,12/14/2023 12:54:23 PM,Yes,452335,205567,51.74637,-1.243337,73,,452335,205567
1005142,Athletics,Standard Oval Outdoor,2009341,8,400,100,6,,,No,Yes,Yes,Yes,,,Synthetic,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,hoist in pool,1997,No,No,,Yes,Yes,2007,Detailed Timings,All Year,,,,,12/5/2023 8:27:02 AM,Yes,451949,199681,51.69349,-1.249804,74,,451949,199681
1005162,Athletics,Standard Oval Outdoor,2009342,7,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1963,No,Yes,2006,Yes,Yes,2006,Not Known,All Year,,,10/24/2014 12:00:00 AM,Unclassified,11/4/2014 12:00:00 AM,No,449992,519035,54.5641,-1.228381,75,,449992,519035
1005242,Athletics,Standard Oval Outdoor,2009343,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,RUBICON LEISURE,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1982,No,Yes,2006,Yes,No,,Detailed Timings,All Year,,,,,12/3/2024 8:59:49 AM,Yes,404062,268954,52.31869,-1.941823,76,,404062,268954
1005258,Athletics,Standard Oval Outdoor,2009344,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Halo Leisure,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,1988,No,Yes,2024,Yes,No,,Detailed Timings,All Year,,,,,10/31/2024 9:11:10 AM,Yes,350543,241502,52.06968,-2.722925,77,,350543,241502
1005273,Athletics,Standard Oval Outdoor,2009345,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,200,0,,0,0,201,Operational,,Freedom Leisure,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1994,No,Yes,2005,Yes,Yes,2006,Detailed Timings,All Year,,,,,12/4/2023 6:52:03 PM,Yes,387287,254093,52.18495,-2.187359,78,,387287,254093
1005277,Athletics,Standard Oval Outdoor,2009346,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1967,No,Yes,2010,Yes,Yes,2010,Detailed Timings,All Year,,,,,11/5/2024 9:12:10 AM,Yes,396258,270274,52.33056,-2.056314,79,,396258,270274
1005313,Athletics,Standard Oval Outdoor,2009347,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Alive West Norfolk,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Parking: 11 disabled parking bays available,1991,No,Yes,2010,Yes,Yes,2002,Detailed Timings,All Year,,,,,1/15/2024 8:57:51 AM,Yes,563211,321072,52.76262,0.417433,80,,563211,321072
1005328,Athletics,Standard Oval Outdoor,2009348,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,0,1,,0,300,,0,0,301,Operational,,,,,Pay and Play,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Changing Facilities: Full wet & dryside disabled changing facilities.,2000,No,No,,Yes,Yes,2013,Detailed Timings,All Year,,,,,3/8/2024 9:16:15 AM,Yes,619464,307847,52.62402,1.241053,81,,619464,307847
1002851,Athletics,Indoor Training,30026429,,,60,6,,,,,,No,No,No,,,No,No,No,,Synthetic,No,No,No,No,0,,,0,,,0,,,0,Operational,,Everyone Active,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Parking: Designated bays for orange badge holders, Reception Area: Ramp, Doorways: Automatic doors at reception., Activity Areas: Lift access to all floors.",2003,No,No,,Yes,No,,Detailed Timings,All Year,,,,,2/20/2024 5:54:33 PM,Yes,526664,166611,51.38443,-0.181153,82,9/23/2021 12:38:51 PM,526664,166611
1005350,Athletics,Standard Oval Outdoor,2009349,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2000,No,No,,Yes,No,,Detailed Timings,All Year,,,,,12/5/2024 10:51:41 AM,Yes,408963,340283,52.95986,-1.868016,83,,408963,340283
1005360,Athletics,Standard Oval Outdoor,2009350,8,400,110,8,,,Yes,Yes,Yes,No,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,750,0,,0,0,751,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1985,No,Yes,2004,Yes,No,,Detailed Timings,All Year,,,,,10/28/2024 7:58:01 PM,Yes,389335,347724,53.02671,-2.16046,84,,389335,347724
1005384,Athletics,Standard Oval Outdoor,2009352,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Abbeycroft Leisure,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1997,No,Yes,2009,Yes,Yes,2006,Detailed Timings,All Year,,,,,1/7/2025 11:02:09 AM,Yes,584266,264764,52.25021,0.6979677,85,,584266,264764
1005411,Athletics,Standard Oval Outdoor,2009353,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,350,0,,0,0,351,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Parking: 8 Bays,1983,No,Yes,1999,Yes,No,,Detailed Timings,All Year,,,,,5/13/2024 10:57:35 AM,Yes,618005,246344,52.07254,1.17964,86,,618005,246344
1205113,Athletics,Standard Oval Outdoor,2009354,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,"Re-opened on Active Places 09/01/2020
Re-opened as athletics track is still operational to be transferred to South Wilts Grammar School For Girls",,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1992,No,Yes,2005,Yes,Yes,2015,Detailed Timings,All Year,,,,,7/16/2024 10:45:39 AM,Yes,414163,131173,51.0797,-1.799187,87,,414163,131173
1005476,Athletics,Standard Oval Outdoor,2009355,8,400,110,10,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,2003,No,No,,Yes,No,,Detailed Timings,All Year,,,,,12/11/2024 8:21:40 AM,Yes,482851,212052,51.801,-0.7998595,88,,482851,212052
1005489,Athletics,Standard Oval Outdoor,2009356,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Stantonbury Leisure,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1989,No,Yes,2007,Yes,Yes,2002,Detailed Timings,All Year,,,,,11/17/2023 2:05:57 PM,Yes,484273,240956,52.0606,-0.7721753,89,,484273,240956
1005496,Athletics,Standard Oval Outdoor,2009357,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1975,No,Yes,2006,Yes,Yes,2007,Not Known,All Year,,,5/1/2015 12:00:00 AM,Strategic Review - facility/site to be replaced at existing site,11/11/2020 6:06:42 PM,No,485811,191457,51.61541,-0.7620157,90,,485811,191457
1005497,Athletics,Standard Oval Outdoor,2009358,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1999,No,Yes,2011,Yes,Yes,2007,Detailed Timings,All Year,,,,,10/2/2024 8:35:12 AM,Yes,402444,94360,50.74883,-1.966704,91,,402444,94360
1005548,Athletics,Standard Oval Outdoor,2009359,7,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Not Known,Finding/Reaching Entrance: Ramp to entrance,1987,No,No,,Yes,No,,Detailed Timings,All Year,,,10/28/2018 12:00:00 AM,Strategic Review - facility/site not being replaced,1/30/2019 9:28:12 AM,No,358232,212549,51.81001,-2.607238,92,,358232,212549
